track_name,bpm,onset_rate,onset_strength_mean,onset_strength_std,zcr_mean,zcr_std,spec_cent_mean,spec_cent_std,spec_contrast_mean,spec_contrast_std,spec_rolloff_mean,spec_rolloff_std,spec_bandwidth_mean,spec_bandwidth_std,spectral_flatness_mean,spectral_flatness_std,tonnetz_mean_1,tonnetz_std_1,tonnetz_mean_2,tonnetz_std_2,tonnetz_mean_3,tonnetz_std_3,tonnetz_mean_4,tonnetz_std_4,tonnetz_mean_5,tonnetz_std_5,tonnetz_mean_6,tonnetz_std_6,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13
1553.mp3,109.957,1985.139,1.621,1.954,0.046,0.038,2615.959,1437.508,19.555,10.690,5667.016,3525.077,3369.349,1020.206,0.000389,0.000757,-0.057,0.065,-0.068,0.104,-0.035,0.098,-0.010,0.073,0.030,0.038,-0.000,0.033,0.666,1.000,0.689,0.615,0.602,0.613,0.948,0.835,0.720,0.461,0.497,0.501,137.728,34.979,6.405,39.006,43.385,25.037,-17.305,19.427,16.392,32.088,-11.285,19.368,17.251,21.605,-11.249,12.724,6.968,14.532,-4.384,11.458,7.412,10.897,-1.280,10.267
1917.mp3,126.048,2053.440,0.929,1.098,0.035,0.019,1369.323,531.853,19.981,7.409,2813.289,1111.984,1592.720,370.347,0.000024,0.000084,-0.134,0.168,-0.104,0.104,0.176,0.120,0.098,0.136,-0.043,0.050,0.006,0.046,0.665,0.461,0.359,0.959,0.768,0.368,0.413,0.465,1.000,0.654,0.432,0.779,213.237,18.623,-40.821,38.423,36.406,15.628,33.859,17.649,-17.552,15.207,-3.323,9.238,7.052,8.467,-0.783,8.468,7.609,7.100,-2.625,7.758,-4.897,7.444,7.029,7.458
980.mp3,132.512,1844.916,1.344,1.465,0.043,0.038,2292.169,889.272,19.730,11.757,4808.383,1602.702,2571.577,513.650,0.001228,0.033114,-0.068,0.047,0.060,0.066,-0.103,0.133,-0.008,0.066,-0.034,0.043,-0.010,0.038,0.288,0.321,0.336,0.490,0.620,1.000,0.804,0.435,0.426,0.420,0.418,0.353,149.121,27.475,-49.264,21.043,63.418,19.308,14.251,21.263,20.883,14.327,3.350,10.986,10.832,13.437,5.919,9.252,1.528,8.926,9.667,8.928,4.785,7.302,6.838,7.557
1871.mp3,109.957,1748.569,1.135,1.346,0.073,0.035,3344.423,1050.883,20.237,11.420,7571.049,2622.325,3866.612,771.818,0.000529,0.000496,0.123,0.066,-0.040,0.087,0.053,0.059,-0.005,0.110,-0.008,0.040,-0.010,0.032,0.743,0.507,1.000,0.653,0.966,0.643,0.760,0.724,0.453,0.508,0.439,0.989,137.517,22.637,-20.421,22.022,45.565,19.121,-22.022,16.073,30.356,12.726,-18.454,12.428,15.081,10.581,-20.698,9.095,9.567,9.904,-11.908,8.969,9.344,8.242,-7.036,6.442
119.mp3,126.048,1661.549,0.934,0.666,0.068,0.024,1576.723,368.266,21.121,8.407,2637.279,452.835,1289.237,215.270,0.001061,0.032113,-0.152,0.075,-0.148,0.094,-0.037,0.165,0.031,0.152,0.002,0.050,-0.014,0.060,0.365,0.846,0.587,0.654,0.533,0.417,0.669,0.549,1.000,0.606,0.464,0.458,211.815,17.681,-56.051,35.513,-17.854,16.819,32.071,16.658,13.349,11.460,-10.110,8.420,-2.872,9.000,10.170,8.615,-3.479,9.124,-2.370,8.466,1.180,8.762,-5.145,6.927
650.mp3,117.454,1895.676,1.084,0.869,0.072,0.025,3241.377,858.942,20.387,11.535,6807.890,2168.191,3546.760,624.574,0.001637,0.034893,0.027,0.074,-0.086,0.094,0.068,0.070,-0.101,0.097,-0.018,0.037,0.003,0.037,0.503,0.605,0.631,0.519,0.371,0.316,0.738,0.432,0.281,0.331,0.496,1.000,132.902,25.721,-38.752,12.867,49.961,19.047,-5.919,14.268,36.808,8.080,-17.303,8.007,16.461,7.633,-14.189,7.460,15.665,7.947,-7.754,6.504,6.729,6.288,-3.611,5.824
1434.mp3,129.199,1908.991,0.998,0.738,0.023,0.031,1333.666,959.604,22.233,8.591,2191.853,1929.124,2258.464,600.794,0.000046,0.000155,0.095,0.188,-0.199,0.116,-0.066,0.232,0.010,0.214,0.003,0.089,-0.006,0.083,0.467,0.841,0.651,0.267,0.747,0.420,0.813,0.570,0.647,1.000,0.541,0.906,171.492,27.526,15.613,18.703,38.943,19.215,6.206,17.745,25.579,11.950,-3.026,14.178,2.332,9.586,5.882,10.797,-5.980,10.077,1.685,9.088,0.197,10.367,-7.104,7.782
1295.mp3,126.048,2008.323,1.208,1.120,0.055,0.025,2707.488,718.503,19.451,11.127,5779.465,1695.768,3177.185,601.516,0.000275,0.000300,0.025,0.045,0.004,0.060,-0.086,0.080,0.055,0.100,0.016,0.029,0.007,0.035,0.954,0.978,0.683,0.620,1.000,0.991,0.823,0.745,0.800,0.994,0.786,0.671,140.394,18.813,-43.576,13.167,50.362,9.883,-1.106,11.136,31.513,9.069,-5.750,10.725,18.458,8.717,1.489,9.956,13.346,7.474,2.233,9.494,6.574,6.783,0.398,7.114
519.mp3,139.675,2504.340,1.065,0.626,0.045,0.017,2068.232,394.399,17.512,9.539,4290.100,712.449,2521.187,321.298,0.001433,0.032097,0.029,0.060,-0.084,0.056,0.039,0.066,0.036,0.058,0.000,0.022,-0.015,0.023,0.652,0.450,0.510,0.495,1.000,0.843,0.755,0.638,0.658,0.577,0.455,0.758,176.392,16.057,-52.061,12.995,61.274,11.030,0.552,11.808,18.870,8.886,-6.830,7.475,10.460,7.300,-4.178,6.952,4.936,6.642,1.269,6.182,1.347,6.831,-0.813,5.611
2001.mp3,132.512,11895.196,0.965,0.542,0.066,0.029,2680.292,739.607,19.765,11.740,5367.565,1835.480,3025.312,584.218,0.000582,0.014600,0.120,0.091,-0.010,0.133,0.112,0.093,0.010,0.117,-0.004,0.037,-0.026,0.044,0.784,0.452,0.798,0.637,0.809,0.576,0.630,0.938,0.707,0.556,0.555,1.000,150.143,22.222,-48.785,26.790,41.631,12.407,-1.969,14.375,31.175,10.169,-18.118,11.660,10.506,9.897,-5.666,9.417,12.735,8.533,-1.995,8.216,-0.350,6.545,0.808,6.873
769.mp3,114.844,1903.069,1.461,1.722,0.069,0.029,2400.123,625.189,19.383,10.034,4098.525,1651.338,2471.060,714.255,0.001364,0.033539,-0.034,0.075,0.012,0.060,-0.033,0.086,-0.015,0.088,0.017,0.034,0.001,0.034,0.861,1.000,0.787,0.787,0.710,0.712,0.691,0.662,0.649,0.801,0.954,0.912,152.402,34.341,-53.105,33.407,21.585,22.262,15.231,17.902,2.631,14.673,-19.674,16.455,2.321,10.862,-11.464,11.309,3.429,13.288,-2.086,12.478,-0.295,9.962,-4.150,9.526
1715.mp3,120.185,1930.927,1.514,2.391,0.041,0.036,2626.391,1534.122,19.259,10.904,6113.724,3817.974,3506.124,1069.494,0.000191,0.000591,-0.063,0.068,-0.104,0.062,0.016,0.039,0.030,0.157,-0.002,0.038,0.022,0.043,0.315,0.381,0.347,0.566,0.795,0.584,1.000,0.850,0.978,0.642,0.366,0.308,139.960,32.456,19.049,34.703,58.703,18.204,-14.846,20.858,29.809,15.144,-7.910,13.285,16.381,11.964,-4.170,10.208,14.177,8.793,2.964,8.520,7.696,6.522,4.387,6.355
1617.mp3,132.512,2031.367,1.500,1.924,0.049,0.044,3951.360,1250.395,20.390,12.522,9568.892,2587.544,4498.174,725.971,0.000271,0.000329,-0.035,0.082,-0.026,0.072,0.043,0.115,0.127,0.089,-0.019,0.039,-0.024,0.034,0.347,0.301,0.263,0.345,0.437,0.397,0.354,0.525,1.000,0.739,0.408,0.373,104.419,19.157,-1.045,19.290,47.663,14.344,-21.156,13.964,39.681,15.385,-14.305,12.453,21.228,10.575,-9.259,9.970,23.044,13.396,-5.625,8.945,16.025,10.120,-1.284,8.805
2008.mp3,151.999,9295.461,1.172,1.375,0.033,0.031,1995.977,1134.140,20.435,9.984,4205.226,2683.910,2745.825,871.164,0.000568,0.017027,-0.091,0.127,-0.039,0.125,-0.035,0.206,0.006,0.119,0.012,0.058,-0.008,0.068,0.659,1.000,0.812,0.962,0.925,0.869,0.770,0.639,0.777,0.681,0.741,0.739,151.154,41.624,-9.432,28.593,39.300,24.522,8.785,22.259,26.775,13.974,2.646,13.918,11.552,10.739,0.839,10.233,4.720,10.821,5.973,9.380,5.468,7.968,2.965,7.436
1762.mp3,90.666,1906.620,1.195,1.511,0.035,0.026,1814.555,870.091,19.434,9.924,3599.795,2300.764,2695.940,711.219,0.000131,0.000223,0.118,0.053,0.055,0.050,-0.014,0.063,0.031,0.079,-0.013,0.027,0.004,0.042,1.000,0.693,0.943,0.533,0.671,0.632,0.382,0.598,0.405,0.781,0.514,0.751,175.098,23.558,-6.127,32.121,38.091,15.467,-11.370,15.062,21.204,11.250,-2.753,11.496,10.734,9.059,-6.685,7.839,4.154,8.360,-8.223,7.763,-0.629,8.569,-5.751,7.711
979.mp3,99.384,1942.356,0.944,0.874,0.021,0.020,1391.797,960.834,21.517,8.286,2541.833,2335.263,2395.877,995.107,0.001316,0.035334,-0.053,0.097,-0.152,0.086,0.051,0.120,0.023,0.188,-0.007,0.048,-0.001,0.053,0.397,0.509,0.385,0.646,0.792,0.484,1.000,0.665,0.960,0.495,0.432,0.831,159.210,26.223,25.759,24.480,33.903,20.768,14.609,16.996,20.695,12.421,-5.755,14.532,12.769,11.151,-4.327,12.083,1.932,7.641,-5.403,8.069,-5.856,7.813,-0.363,8.044
1836.mp3,123.047,1856.329,1.055,1.141,0.038,0.030,1677.307,820.800,20.306,8.879,3424.579,1675.252,2025.592,643.062,0.000275,0.002435,0.186,0.141,-0.055,0.128,-0.043,0.171,0.001,0.197,-0.015,0.082,-0.002,0.071,0.564,0.431,0.859,0.627,1.000,0.719,0.553,0.409,0.418,0.915,0.698,0.721,156.122,42.830,-22.490,39.247,36.546,27.431,26.067,22.701,12.368,15.872,5.566,14.036,-4.322,10.476,0.406,10.635,1.210,12.124,0.970,12.385,3.304,9.001,4.050,9.654
1483.mp3,178.206,1979.083,1.046,1.066,0.026,0.013,1535.390,567.384,21.131,8.419,3005.787,1673.104,2438.477,582.119,0.000081,0.000173,0.194,0.133,0.078,0.140,-0.001,0.204,0.094,0.144,-0.002,0.053,0.015,0.068,0.650,0.357,0.426,0.317,0.526,0.585,0.422,0.865,0.716,1.000,0.526,0.521,169.041,25.385,-4.053,24.709,25.315,17.909,7.533,15.733,13.257,11.216,1.338,9.615,5.581,7.706,3.028,8.622,-1.604,9.145,-2.819,9.101,-4.739,8.129,-3.922,7.899
143.mp3,129.199,1958.074,0.728,1.335,0.032,0.009,1169.614,207.131,22.137,6.330,2312.596,441.588,1356.355,280.877,0.000794,0.027802,0.145,0.270,0.150,0.162,-0.015,0.225,-0.206,0.218,0.002,0.099,0.029,0.111,0.278,0.326,1.000,0.801,0.312,0.239,0.307,0.639,0.357,0.860,0.831,0.329,203.033,38.536,-35.019,30.557,-3.244,18.154,33.572,13.617,-3.003,13.166,-8.001,10.107,-4.965,10.025,-9.240,9.151,-10.009,6.928,-9.894,7.342,-6.652,6.912,-7.061,6.190
1361.mp3,126.048,1851.000,0.903,0.896,0.027,0.023,1425.963,641.344,22.075,9.101,3107.226,2213.756,2560.591,704.009,0.000035,0.000073,-0.363,0.154,0.147,0.085,0.453,0.222,-0.046,0.041,0.039,0.049,0.151,0.081,0.081,0.121,0.165,1.000,0.542,0.208,0.138,0.392,0.169,0.060,0.110,0.084,148.829,21.614,19.116,21.101,48.516,29.184,17.970,17.896,20.817,14.028,5.247,10.578,17.145,10.918,16.255,9.839,3.491,7.975,-0.423,10.528,0.669,9.897,9.688,9.438
2023.mp3,166.709,10699.760,1.063,1.328,0.041,0.037,2258.047,1301.033,20.468,10.723,4930.010,3196.970,2995.994,976.042,0.000450,0.015593,0.198,0.146,0.070,0.186,0.064,0.187,-0.071,0.245,0.002,0.084,0.002,0.097,0.600,0.454,1.000,0.649,0.588,0.425,0.618,0.912,0.490,0.601,0.467,0.532,148.187,33.050,2.499,29.905,43.168,23.662,-4.336,16.981,25.733,14.651,-8.080,12.469,4.598,12.182,-5.659,11.077,-0.101,10.781,-4.043,8.676,-0.530,8.742,-0.026,8.778
17.mp3,107.666,1991.537,1.153,1.504,0.039,0.024,2126.047,929.328,20.487,10.728,4626.100,2274.833,2704.504,866.111,0.001170,0.032153,0.071,0.090,0.152,0.107,0.111,0.111,-0.044,0.090,0.035,0.051,-0.041,0.039,0.392,0.364,0.516,0.300,0.269,0.414,0.426,1.000,0.678,0.247,0.335,0.325,159.594,30.218,-30.774,23.511,48.520,15.552,0.117,15.851,17.868,12.923,-0.204,13.978,14.236,12.946,-1.227,11.122,5.821,9.332,-6.480,8.569,-4.116,8.476,-4.398,8.347
1711.mp3,114.844,1982.287,1.001,1.221,0.030,0.025,1864.819,1034.858,21.118,9.986,4188.764,2530.748,2672.956,878.956,0.000119,0.000255,-0.109,0.190,-0.327,0.172,-0.256,0.281,0.000,0.125,0.081,0.112,-0.036,0.100,0.277,1.000,0.440,0.186,0.192,0.160,0.347,0.212,0.293,0.372,0.230,0.374,138.077,26.053,-0.991,23.599,54.798,17.315,15.063,18.847,20.801,12.671,9.247,13.660,8.745,8.945,1.090,9.524,2.554,8.248,4.641,8.591,4.713,7.730,2.846,8.179
1262.mp3,143.555,1820.320,0.983,0.739,0.043,0.028,2129.854,710.614,19.158,10.199,4237.808,1611.607,2687.869,550.519,0.000193,0.000333,0.029,0.109,0.146,0.134,0.156,0.123,0.040,0.122,0.035,0.060,0.011,0.056,0.990,0.501,0.437,0.700,0.677,0.600,0.498,1.000,0.561,0.350,0.537,0.694,162.161,19.434,-37.489,20.735,32.184,15.350,-1.078,14.210,17.729,11.279,-1.564,10.038,10.725,9.350,4.405,10.086,2.030,7.980,5.137,6.878,8.685,6.287,4.644,5.936
1301.mp3,132.512,1509.083,0.592,0.293,0.022,0.011,580.122,201.486,20.585,6.202,898.395,378.421,707.787,247.199,0.000001,0.000016,-0.029,0.131,0.220,0.163,-0.180,0.184,0.280,0.213,-0.028,0.105,0.039,0.100,1.000,0.648,0.147,0.137,0.468,0.872,0.393,0.115,0.094,0.085,0.128,0.313,167.156,37.629,64.108,28.682,4.510,30.165,-0.814,17.505,5.705,18.893,4.971,16.684,3.492,19.009,3.329,18.421,1.151,13.741,-3.501,8.905,-8.721,14.433,-10.918,17.753
1980.mp3,90.666,1791.875,1.362,1.646,0.067,0.043,2814.677,994.582,19.269,10.853,5747.299,2274.520,2987.628,668.343,0.000215,0.000552,-0.049,0.072,-0.047,0.056,0.043,0.059,0.060,0.078,-0.012,0.037,0.000,0.020,0.699,0.601,0.586,0.617,0.827,0.394,0.477,0.628,0.794,1.000,0.538,0.619,139.866,27.582,-43.134,33.108,49.035,17.807,-1.984,19.951,24.552,17.368,-9.782,14.448,18.228,12.187,3.587,8.566,5.292,9.241,7.562,8.774,-3.272,8.973,5.719,7.875
289.mp3,156.605,1987.320,0.696,0.855,0.028,0.006,794.778,137.538,20.235,8.029,1306.020,290.708,756.379,147.968,0.001261,0.035121,-0.062,0.161,0.194,0.173,-0.036,0.185,-0.120,0.202,-0.015,0.092,-0.006,0.108,0.581,0.452,0.827,0.886,0.485,1.000,0.616,0.607,0.393,0.455,0.903,0.470,220.496,24.427,20.425,23.934,-24.077,8.643,1.058,12.805,-4.289,10.928,-9.620,7.563,-7.696,7.686,-10.136,8.081,-8.440,7.615,-9.095,8.332,-8.978,8.481,-0.982,8.015
1385.mp3,135.999,1443.258,1.218,1.014,0.054,0.030,2726.567,890.111,19.645,11.268,5801.198,2172.330,3346.413,549.019,0.000321,0.000432,-0.125,0.071,-0.035,0.092,-0.060,0.086,-0.044,0.055,-0.016,0.023,0.017,0.036,0.367,0.566,0.348,0.562,0.485,0.914,1.000,0.594,0.458,0.285,0.298,0.329,147.679,20.379,-30.893,13.524,38.250,15.671,-20.183,13.427,25.701,12.737,-19.879,9.064,13.161,8.938,-13.654,8.441,12.313,7.732,-6.147,7.885,7.849,7.823,-0.290,8.420
791.mp3,103.359,2083.623,0.619,0.731,0.022,0.006,784.740,122.212,19.620,5.931,1421.774,320.044,1005.191,180.851,0.000537,0.022719,-0.300,0.143,-0.219,0.177,-0.099,0.188,-0.069,0.209,0.041,0.079,0.025,0.095,0.230,1.000,0.383,0.639,0.293,0.308,0.878,0.455,0.781,0.436,0.607,0.312,221.638,25.696,9.740,23.437,-15.787,9.136,21.793,9.546,6.918,10.151,-6.720,7.447,-5.095,7.071,-7.992,7.220,-6.277,6.937,-4.950,7.177,-8.325,6.872,-8.342,7.424
362.mp3,120.185,1972.759,1.110,1.192,0.015,0.014,1273.804,713.451,20.774,9.254,2673.634,2144.434,2325.719,679.643,0.000812,0.027789,-0.171,0.119,0.035,0.178,-0.073,0.160,0.042,0.195,0.014,0.097,-0.053,0.052,0.544,0.753,0.368,0.299,0.388,0.861,0.631,0.731,1.000,0.471,0.856,0.469,143.064,20.938,4.832,15.352,60.983,13.338,18.802,14.031,36.573,8.967,22.384,10.454,12.023,7.078,11.197,7.566,10.908,6.979,9.985,7.004,2.600,6.632,3.106,6.633
660.mp3,123.047,2320.448,0.871,0.535,0.025,0.012,1062.493,342.924,21.190,7.502,1850.746,958.341,1661.995,311.374,0.001294,0.035698,0.038,0.161,0.272,0.098,0.036,0.175,-0.273,0.194,0.078,0.065,-0.070,0.058,0.155,0.166,0.562,0.348,0.141,0.214,0.142,0.610,0.402,0.503,1.000,0.474,196.776,18.997,-2.169,20.513,35.690,10.943,9.704,10.991,0.977,8.606,-4.884,9.269,-5.180,11.783,-1.546,10.170,-11.316,9.405,-16.798,8.278,-2.813,10.885,4.111,8.800
1261.mp3,114.844,1961.074,0.656,0.527,0.030,0.010,990.259,188.083,21.392,8.918,1883.711,362.200,889.632,133.961,0.000001,0.000013,0.278,0.213,-0.073,0.176,-0.098,0.226,-0.175,0.229,-0.028,0.076,0.020,0.093,0.238,0.398,1.000,0.435,0.388,0.271,0.682,0.591,0.387,0.921,0.514,0.455,208.942,19.819,-14.040,18.233,-49.160,14.146,14.153,10.955,8.015,9.929,-35.550,10.606,-27.322,8.203,-5.817,7.822,-21.958,7.474,-31.085,7.728,-12.820,7.478,-10.178,7.160
1956.mp3,143.555,1901.721,1.002,0.440,0.074,0.024,2509.690,705.620,18.611,10.750,4775.171,1477.286,2508.379,579.098,0.000346,0.000378,-0.053,0.066,0.072,0.077,-0.036,0.096,0.035,0.106,-0.021,0.030,-0.008,0.031,0.818,0.714,0.680,0.791,0.625,1.000,0.731,0.598,0.877,0.808,0.813,0.674,172.086,30.680,-67.058,8.251,43.771,13.094,-5.982,14.045,13.359,13.216,-14.947,8.138,7.020,7.412,-5.820,6.685,2.522,6.461,-5.010,6.469,-6.480,6.166,-3.290,4.987
1966.mp3,123.047,1674.296,1.144,0.752,0.046,0.028,2074.879,884.090,20.176,9.840,4105.325,2053.357,2609.594,595.304,0.000179,0.000350,0.123,0.072,-0.102,0.059,0.081,0.077,0.207,0.088,0.047,0.031,-0.060,0.045,0.302,0.193,0.162,0.305,1.000,0.433,0.158,0.163,0.188,0.120,0.230,0.429,157.953,24.228,-15.063,20.181,29.217,18.388,-18.539,16.604,4.276,13.979,-5.715,12.610,-0.559,11.310,2.609,11.391,0.818,9.045,1.811,9.568,0.246,7.120,1.174,6.907
1561.mp3,93.963,1925.740,1.483,1.355,0.068,0.056,3114.547,1473.912,19.441,11.785,6556.109,2871.077,3463.824,685.724,0.000348,0.000493,-0.015,0.057,-0.068,0.070,-0.061,0.062,-0.006,0.092,0.007,0.024,-0.007,0.040,0.527,1.000,0.933,0.838,0.808,0.693,0.757,0.696,0.943,0.918,0.716,0.551,126.630,36.667,-17.788,24.346,68.651,28.300,-11.360,20.876,34.476,17.009,-7.494,12.830,18.483,12.857,-11.155,12.937,15.901,11.133,-3.688,9.972,3.240,8.871,4.096,8.751
2002.mp3,112.347,5942.951,1.041,1.087,0.059,0.053,2717.360,1537.551,22.396,10.738,5814.502,3269.244,3227.880,1043.900,0.003626,0.035065,-0.285,0.134,-0.010,0.086,0.010,0.108,0.263,0.167,-0.069,0.065,-0.001,0.048,0.412,0.275,0.134,0.311,0.202,0.149,0.121,0.189,1.000,0.618,0.460,0.232,141.905,31.030,-24.200,21.383,26.348,17.108,-7.539,16.824,29.798,14.115,-14.597,11.838,15.258,11.985,-9.753,9.248,-4.469,9.171,-13.625,8.466,-7.838,7.926,-11.624,6.925
1020.mp3,123.047,1823.693,1.082,1.204,0.035,0.032,2160.920,971.661,21.600,9.286,4856.965,2360.752,3115.664,726.111,0.000213,0.000903,0.059,0.177,-0.030,0.111,0.025,0.170,0.060,0.198,0.027,0.070,0.003,0.080,0.566,0.439,0.348,0.510,0.838,0.426,0.233,0.273,0.415,0.835,0.909,1.000,139.403,29.691,6.099,28.982,49.329,22.876,-5.924,15.035,9.081,13.273,-3.334,14.382,9.234,11.876,-0.714,12.926,2.201,11.987,-3.272,10.912,0.753,9.549,-6.633,11.031
1778.mp3,109.957,1730.310,0.598,0.609,0.028,0.009,930.840,297.711,20.474,6.257,1417.291,880.581,1411.707,614.199,0.000037,0.000153,0.081,0.271,-0.174,0.199,-0.128,0.248,-0.098,0.210,0.018,0.103,-0.014,0.085,0.374,1.000,0.966,0.476,0.517,0.343,0.734,0.508,0.548,0.866,0.575,0.679,176.667,35.330,41.063,22.819,-24.253,18.031,-16.654,10.472,-0.795,9.133,-3.642,9.471,-12.359,9.957,-13.291,8.221,-10.131,6.290,-9.614,6.306,-9.025,6.236,-7.363,6.940
1148.mp3,172.266,2115.227,0.558,0.648,0.029,0.004,784.768,78.144,21.019,6.547,1199.576,175.009,728.735,97.672,0.000001,0.000031,-0.164,0.167,0.308,0.127,0.278,0.140,-0.019,0.180,0.036,0.073,0.052,0.085,0.672,0.260,0.399,1.000,0.349,0.302,0.201,0.869,0.499,0.135,0.487,0.235,207.656,16.504,30.934,16.282,-28.720,8.050,-11.954,9.588,-11.081,7.119,-19.891,5.892,-20.152,5.780,-19.770,6.594,-18.090,5.623,-13.875,6.676,-9.174,9.402,-3.585,8.399
1453.mp3,151.999,1925.896,1.071,1.045,0.021,0.026,1432.648,987.640,19.969,8.422,2819.727,2250.023,2266.633,751.097,0.000078,0.000215,-0.025,0.151,-0.126,0.113,-0.039,0.157,0.088,0.161,0.020,0.077,-0.037,0.065,0.371,0.860,0.486,0.435,0.897,0.809,0.840,0.897,1.000,0.634,0.333,0.486,157.133,28.553,8.437,30.862,42.214,23.448,15.992,17.594,14.264,13.264,7.198,10.984,12.484,10.435,5.581,10.025,6.042,8.345,1.189,8.057,-3.905,8.173,-2.060,9.693
1883.mp3,147.656,1940.307,1.471,2.407,0.039,0.021,1877.960,791.357,19.852,9.999,3523.890,1939.293,2719.221,668.949,0.000120,0.000198,-0.112,0.105,0.003,0.107,-0.091,0.118,0.072,0.132,-0.020,0.075,-0.021,0.034,0.597,0.645,0.429,0.437,0.447,0.833,0.647,0.528,1.000,0.795,0.659,0.528,152.474,23.317,-14.966,21.044,39.359,21.771,3.452,12.232,26.767,11.788,-0.450,14.203,24.133,12.450,4.342,14.860,8.739,11.817,-1.095,11.808,10.026,11.851,5.067,11.018
381.mp3,151.999,1734.013,1.369,2.186,0.061,0.057,2237.758,1404.014,18.641,10.874,4413.890,2762.054,2295.650,942.741,0.001277,0.032414,-0.062,0.094,-0.012,0.094,0.055,0.109,-0.037,0.105,0.013,0.014,0.039,0.058,0.338,0.418,0.585,1.000,0.896,0.685,0.631,0.520,0.491,0.487,0.599,0.361,138.615,41.132,-26.467,38.300,33.690,35.535,7.663,28.766,20.750,13.346,-3.661,13.492,-4.429,12.507,4.371,9.941,-0.302,10.137,2.886,9.292,-0.209,9.743,0.626,7.818
55.mp3,135.999,2030.290,0.996,1.113,0.038,0.015,1268.378,293.400,20.416,7.637,2371.661,625.992,1335.684,215.451,0.001267,0.035077,-0.012,0.083,-0.071,0.105,0.009,0.130,-0.084,0.136,0.010,0.050,0.009,0.054,0.580,0.463,0.789,0.356,0.442,0.442,0.744,1.000,0.597,0.587,0.601,0.668,206.360,22.492,-35.016,30.379,-2.259,14.805,32.022,13.498,-6.910,15.174,1.592,10.280,8.138,11.177,-6.837,10.192,-0.880,8.295,-0.967,7.862,-10.438,8.474,-5.085,8.687
1748.mp3,105.469,1983.276,1.379,1.368,0.049,0.047,2474.440,1397.642,20.401,10.713,5306.562,3174.770,3057.151,878.736,0.000265,0.000903,0.027,0.068,-0.002,0.071,0.003,0.087,0.028,0.111,0.001,0.032,0.010,0.033,0.665,0.466,0.506,0.542,0.753,0.716,0.886,1.000,0.851,0.793,0.540,0.597,141.272,39.912,1.905,32.452,61.733,28.990,-7.258,30.225,30.918,18.445,-5.146,15.226,5.642,12.728,0.557,11.165,-3.808,13.237,-1.081,9.386,4.697,11.138,-1.652,10.302
1388.mp3,125.000,2045.398,1.080,0.739,0.088,0.041,4436.545,1105.695,18.229,12.970,10164.331,2441.171,4583.371,583.688,0.000460,0.000385,-0.041,0.071,0.048,0.056,-0.031,0.083,-0.017,0.069,-0.001,0.030,-0.016,0.032,0.586,0.744,0.843,0.854,0.726,1.000,0.756,0.841,0.873,0.765,0.854,0.620,120.704,17.329,-39.131,9.298,49.712,8.898,-20.008,12.395,50.407,9.033,-20.474,8.104,30.266,6.486,-11.516,6.532,19.621,5.991,-5.343,6.839,4.574,5.463,0.154,4.957
1068.mp3,172.266,1905.462,1.105,0.939,0.041,0.031,2560.167,993.508,20.071,11.332,6168.574,2397.128,3420.452,583.491,0.000152,0.000203,0.128,0.165,-0.012,0.151,-0.012,0.145,-0.035,0.190,0.025,0.068,0.007,0.065,0.706,0.635,0.812,0.585,0.829,0.701,0.789,0.963,0.684,1.000,0.914,0.796,138.308,23.398,-1.421,15.946,68.537,17.631,-9.514,16.094,35.928,11.743,-10.118,9.783,14.871,10.056,-4.841,8.364,-0.405,9.734,-0.988,8.377,1.376,7.468,3.008,7.055
24.mp3,95.703,1834.604,1.082,0.764,0.043,0.022,2289.925,465.132,20.834,10.102,4638.597,838.441,2886.543,344.540,0.001187,0.032156,0.003,0.087,-0.051,0.083,-0.022,0.157,-0.082,0.143,0.007,0.050,0.002,0.054,0.464,0.391,0.672,0.333,0.359,0.499,0.706,1.000,0.586,0.763,0.735,0.776,150.530,16.803,-39.144,22.564,48.001,11.655,-4.648,10.352,8.795,12.403,-7.394,9.655,9.872,9.830,-6.342,8.709,6.139,9.363,-15.396,9.850,-0.183,7.642,-16.380,10.183
1771.mp3,109.957,2002.241,0.941,0.374,0.032,0.007,1504.957,222.759,19.565,9.920,2871.310,490.095,2221.635,308.086,0.000047,0.000069,0.213,0.060,0.093,0.050,-0.112,0.047,-0.135,0.087,-0.065,0.027,0.027,0.028,0.386,0.365,1.000,0.554,0.235,0.303,0.318,0.303,0.257,0.702,0.339,0.185,198.046,13.001,-27.303,9.628,37.289,12.502,-16.838,9.407,1.924,8.792,-15.868,9.448,9.609,8.264,-1.085,8.540,4.703,7.604,1.224,7.217,6.785,6.793,3.460,6.243
