track_name,bpm,onset_rate,rmse,zcr,spctrl_cent,spctrl_cont,spctrl_roll,spctrl_band,tonnetz1,tonnetz2,tonnetz3,tonnetz4,tonnetz5,tonnetz6,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
1125.mp3,99.384,2208.239,0.088,0.024,815.884,21.295,1513.052,1058.363,1407.937,638.182,784.216,-613.523,142.300,-82.058,0.231,0.137,0.659,0.273,0.244,0.127,0.439,1.000,0.337,0.423,0.216,0.286,-320.826,226.690,3.519,0.882,20.415,11.093,2.195,-2.344,-2.922,-5.046,-3.866,-4.042,-9.439
1502.mp3,143.555,1924.773,0.099,0.096,4020.600,19.730,8490.249,3940.065,-229.404,246.637,1.573,102.888,-1.668,15.862,0.785,0.674,0.687,0.792,0.643,0.650,0.484,0.668,0.919,0.907,1.000,0.651,-147.113,117.409,-35.458,47.271,-22.728,34.402,-23.020,22.062,-14.090,11.145,-8.883,6.928,-5.025
699.mp3,112.347,1911.000,0.119,0.036,1980.516,20.823,4393.684,3029.652,392.877,543.216,-248.431,650.552,46.008,339.742,1.000,0.576,0.290,0.246,0.476,0.434,0.321,0.349,0.294,0.703,0.473,0.408,-201.211,162.038,-4.482,41.543,-8.146,29.295,-7.693,21.999,-2.967,11.350,-0.601,4.493,-0.478
1008.mp3,143.555,2058.338,0.064,0.045,1857.835,20.512,3629.656,2257.641,288.784,171.987,71.312,197.536,13.711,38.117,1.000,0.721,0.703,0.713,0.803,0.803,0.545,0.932,0.611,0.920,0.609,0.811,-268.943,165.093,-21.305,18.778,5.097,15.555,-0.143,-10.182,2.797,-1.221,-9.568,-4.148,-3.905
547.mp3,105.469,2076.769,0.095,0.024,1606.286,22.287,3457.449,2451.613,-239.621,-432.898,-276.444,144.143,263.297,-101.366,0.630,1.000,0.357,0.218,0.399,0.197,0.247,0.188,0.306,0.404,0.595,0.834,-330.688,121.122,27.508,68.285,13.361,13.649,9.116,4.102,16.180,-6.167,0.469,2.816,-6.595
323.mp3,147.656,2054.376,0.071,0.029,1431.124,21.587,2849.044,2043.479,1109.382,419.347,-508.720,-558.936,-210.240,-85.871,0.210,0.259,1.000,0.362,0.383,0.440,0.284,0.423,0.274,0.723,0.327,0.169,-285.230,170.315,-6.123,31.969,16.827,3.612,2.861,11.665,-2.388,-6.066,-3.015,0.422,-2.005
376.mp3,129.199,1870.370,0.212,0.028,1676.489,18.727,3613.174,2298.403,45.157,-46.099,133.227,-67.319,-3.918,-18.751,0.510,0.568,0.739,0.636,0.502,0.535,0.731,1.000,0.954,0.614,0.497,0.530,-207.297,142.249,11.192,43.812,10.606,19.064,8.193,11.312,1.517,4.977,1.090,4.999,1.712
1311.mp3,120.185,1988.640,0.068,0.025,1483.950,23.698,3083.820,2331.417,925.576,-189.128,119.503,-383.007,-269.237,-13.489,0.540,0.357,1.000,0.517,0.509,0.297,0.282,0.176,0.201,0.829,0.597,0.901,-321.543,159.803,8.277,47.081,-0.016,17.853,-4.098,1.046,-11.234,-0.758,-3.180,-13.215,-14.338
2037.mp3,126.048,6997.235,0.099,0.035,1745.812,22.020,3486.688,2339.443,4535.229,504.799,-679.541,-133.359,-411.288,-560.368,0.412,0.307,1.000,0.526,0.749,0.505,0.314,0.470,0.397,0.714,0.414,0.386,-228.503,162.956,-22.069,35.440,11.133,11.991,-8.889,-5.729,-1.056,-8.686,2.712,-9.973,-6.852
886.mp3,120.185,1900.247,0.224,0.037,2025.995,20.405,4300.800,2971.626,605.741,-480.968,250.368,-53.828,34.738,-59.775,0.461,0.433,0.693,0.534,1.000,0.581,0.893,0.795,0.489,0.626,0.434,0.872,-104.131,165.276,-16.981,48.357,-14.164,14.838,-14.476,16.597,-10.740,7.613,-7.955,7.053,-3.680
1204.mp3,99.384,1916.010,0.093,0.067,2860.204,19.827,5997.458,3210.919,186.678,-231.007,-158.362,48.868,-12.433,47.049,0.434,0.591,0.524,0.407,0.503,0.307,0.464,0.467,0.683,1.000,0.578,0.690,-159.580,150.081,-42.111,50.591,-10.311,25.356,-14.848,14.947,-4.332,10.644,-3.875,9.678,0.371
1387.mp3,120.185,2075.315,0.121,0.024,2571.874,23.600,5999.514,3659.116,521.288,872.520,-148.966,555.284,-38.843,84.597,1.000,0.437,0.440,0.278,0.521,0.801,0.384,0.623,0.336,0.485,0.258,0.358,-175.284,131.661,-19.417,51.761,-13.908,32.545,-17.400,20.190,-18.313,13.717,-8.901,10.653,-4.402
1795.mp3,105.469,1925.877,0.069,0.044,1688.700,23.605,3126.053,2154.798,391.160,-28.782,46.620,-97.049,8.747,-30.936,0.517,0.573,0.807,0.524,0.714,0.597,0.805,1.000,0.905,0.831,0.555,0.544,-285.691,150.448,-23.785,21.986,19.382,16.819,6.632,0.798,-3.081,2.740,-1.611,-2.240,-3.418
1383.mp3,93.963,2084.726,0.123,0.027,1672.795,18.214,3443.857,2591.698,-387.952,-254.038,-410.928,-319.209,84.902,-10.280,0.494,1.000,0.645,0.368,0.209,0.367,0.686,0.388,0.414,0.277,0.612,0.469,-194.819,176.430,-5.547,31.008,-1.089,12.616,4.672,4.186,-6.747,2.945,-4.490,4.384,-3.236
666.mp3,143.555,1976.293,0.109,0.048,2332.867,20.220,4877.251,2752.667,-25.890,-46.435,-201.856,113.140,-59.074,-45.945,0.820,1.000,0.971,0.702,0.724,0.875,0.641,0.614,0.933,0.845,0.561,0.716,-209.802,144.736,-28.178,44.051,-5.306,26.125,5.113,15.502,-0.508,5.329,0.972,3.557,4.075
1702.mp3,126.048,1738.349,0.037,0.054,2585.789,17.998,5354.518,3220.199,-119.479,57.956,84.423,-107.314,28.749,-69.426,0.602,0.554,0.547,0.552,0.556,0.653,0.571,0.611,0.648,0.623,0.775,1.000,-361.305,111.998,26.936,16.369,5.542,5.209,0.094,2.512,0.925,-0.842,0.281,0.616,-2.472
555.mp3,105.469,1968.775,0.373,0.029,1476.170,19.640,3000.443,2132.435,294.600,-135.275,-22.870,-208.826,126.991,112.998,0.445,0.412,0.329,0.361,0.404,0.716,0.785,1.000,0.644,0.454,0.715,0.378,-104.101,190.843,-30.556,43.870,-1.980,21.041,10.731,12.745,10.004,5.243,6.620,2.433,6.610
580.mp3,135.999,1847.650,0.035,0.018,850.679,20.892,1165.489,1677.473,-380.255,594.716,753.296,-631.823,-86.431,153.121,0.202,0.115,0.209,1.000,0.302,0.196,0.134,0.349,0.325,0.142,0.403,0.175,-423.067,159.905,53.057,24.307,6.255,6.401,6.686,5.693,-1.057,-3.890,-5.521,-6.437,-8.160
1838.mp3,151.999,1948.321,0.088,0.055,2452.639,20.026,4992.364,2976.341,756.305,-149.638,88.246,175.218,101.586,-44.548,0.555,0.452,0.674,0.464,0.926,0.530,0.459,0.803,0.632,1.000,0.673,0.800,-184.705,157.562,-41.346,41.723,-3.896,29.384,-6.328,15.689,-4.896,11.817,-2.157,5.449,4.283
1842.mp3,120.185,1874.393,0.097,0.046,2092.689,18.558,4288.952,2356.654,105.727,153.887,245.064,-12.297,53.512,43.336,0.711,0.635,0.610,0.617,0.440,0.432,0.632,1.000,0.761,0.462,0.397,0.475,-199.151,170.141,-48.182,58.405,6.983,9.312,4.264,8.456,1.223,1.322,6.035,2.847,4.712
238.mp3,97.509,1845.361,0.089,0.017,508.982,19.692,835.857,584.614,349.374,874.527,169.322,425.687,-82.194,74.006,1.000,0.467,0.502,0.345,0.427,0.633,0.389,0.559,0.351,0.239,0.242,0.482,-357.416,212.140,77.407,-6.960,-9.701,11.369,9.193,-6.238,-11.206,-7.164,-6.332,-9.105,-9.193
311.mp3,143.555,1965.231,0.095,0.025,1536.355,21.105,3174.223,2393.669,104.781,159.153,224.906,-152.684,74.287,-16.658,0.407,0.525,0.637,0.554,0.401,0.375,0.662,1.000,0.876,0.728,0.530,0.387,-263.965,157.759,3.977,42.065,13.775,17.508,4.488,12.940,5.519,-6.619,0.793,-1.176,-1.828
2052.mp3,93.963,8200.441,0.170,0.055,2614.806,20.503,5487.249,3088.514,966.250,1629.804,401.126,-1974.062,840.580,-250.509,0.376,0.340,0.429,0.318,0.329,0.467,0.641,1.000,0.664,0.784,0.989,0.573,-183.087,130.339,-4.341,39.654,-11.034,30.406,-1.350,9.872,0.046,7.685,-1.822,5.338,1.064
1066.mp3,123.047,2054.271,0.089,0.059,3005.437,18.150,6569.394,3616.365,-0.642,103.436,-91.068,5.420,-5.827,8.834,0.599,0.716,0.752,1.000,0.582,0.502,0.450,0.412,0.569,0.409,0.432,0.354,-244.142,130.243,-1.390,39.721,-5.789,34.420,-4.852,19.360,-5.875,11.191,-5.057,3.242,-0.438
898.mp3,112.347,2030.661,0.197,0.072,2896.869,19.561,6021.059,3074.482,-56.608,144.047,-94.610,-298.775,87.865,-69.119,0.535,0.521,0.584,0.499,0.594,0.807,0.757,0.793,0.659,0.685,1.000,0.752,-95.113,148.600,-50.112,38.698,1.722,38.271,-10.737,17.733,-10.930,3.993,-8.864,2.243,-4.650
955.mp3,129.199,2452.952,0.141,0.029,1438.473,19.698,2578.849,1964.911,435.182,-1114.369,-1132.325,699.191,402.965,-54.813,0.162,1.000,0.450,0.196,1.000,0.481,0.403,0.213,0.484,0.768,0.293,0.151,-281.406,144.706,32.587,36.040,-9.680,-7.513,-19.989,-15.430,-15.512,-11.771,-5.861,-3.086,-1.286
652.mp3,126.048,1948.289,0.155,0.015,1735.022,18.415,3942.047,3181.876,-178.823,540.940,259.070,168.478,-85.076,22.043,1.000,0.456,0.452,0.458,0.321,0.467,0.296,0.458,0.577,0.490,0.753,0.833,-283.855,117.108,28.646,70.990,15.958,38.069,7.806,17.194,3.824,10.509,0.324,7.723,1.791
1925.mp3,126.048,1810.356,0.075,0.056,2629.721,21.452,5689.538,3396.219,815.421,-213.447,-269.300,-70.783,-6.627,61.371,0.283,0.366,0.742,0.448,0.691,0.402,0.485,0.579,0.425,1.000,0.477,0.444,-228.258,140.711,-14.249,41.082,-9.810,22.805,-12.777,23.506,-11.304,1.991,-3.933,3.150,-5.361
420.mp3,120.185,1948.994,0.136,0.065,2801.909,20.053,5749.726,3026.338,-579.811,26.160,-241.370,-168.868,70.856,-26.047,0.695,1.000,0.629,0.796,0.578,0.988,0.947,0.636,0.727,0.502,0.908,0.681,-199.167,143.096,-4.126,32.884,-7.781,25.323,-6.051,16.406,-11.942,1.080,-11.565,3.512,2.377
902.mp3,139.675,2012.332,0.372,0.044,2840.661,18.460,6467.588,3543.817,30.402,384.048,-209.889,356.253,-81.815,145.189,1.000,0.836,0.711,0.606,0.580,0.723,0.567,0.357,0.318,0.270,0.248,0.447,-65.142,142.521,-13.895,49.320,-16.276,37.643,-16.691,14.810,-3.248,15.066,-4.548,5.581,5.568
234.mp3,107.666,2135.606,0.063,0.033,1389.037,21.792,2202.299,1878.541,636.510,700.962,60.210,-150.557,198.590,45.926,0.349,0.275,0.519,0.413,0.325,0.317,0.284,1.000,0.637,0.803,0.769,0.341,-342.296,160.067,-18.271,-11.440,-6.857,-6.512,-22.550,-11.302,-16.977,-12.748,-7.903,-13.038,-13.828
1563.mp3,95.703,1890.635,0.194,0.031,3002.869,19.476,6574.227,3627.913,729.329,-319.357,48.781,963.204,225.278,-201.114,0.453,0.333,0.319,0.322,1.000,0.385,0.186,0.173,0.172,0.176,0.194,0.452,-199.030,107.920,-7.709,54.000,-2.813,36.644,2.582,28.457,2.676,25.230,7.023,12.654,3.123
185.mp3,105.469,1934.947,0.038,0.027,967.091,19.212,1702.499,1397.611,252.429,5.213,-524.649,-23.345,44.763,-19.851,0.295,0.435,0.604,0.450,0.696,0.580,0.412,0.352,0.603,1.000,0.814,0.412,-381.883,174.345,31.368,6.666,-1.552,7.636,-0.717,-2.780,-5.629,-1.560,-2.124,-2.318,-2.114
1336.mp3,109.957,2170.443,0.091,0.035,2904.458,20.024,7211.695,4103.448,582.676,1162.820,-677.678,580.364,-197.677,416.321,1.000,0.450,0.444,0.278,0.290,0.546,0.247,0.159,0.122,0.623,0.282,0.142,-228.256,122.610,5.631,61.369,1.844,33.917,-14.558,29.599,-10.214,16.929,-12.623,3.608,-9.743
521.mp3,87.593,1948.299,0.068,0.058,1973.635,23.116,3920.991,2133.037,783.995,917.043,825.005,-238.195,129.953,-247.539,0.252,0.209,0.583,0.303,0.120,0.157,0.196,1.000,0.531,0.258,0.159,0.191,-238.050,171.516,-56.464,42.044,-2.946,-3.645,-3.037,0.162,-0.352,-5.285,-7.651,-5.002,-2.336
1283.mp3,114.844,2079.372,0.065,0.057,2542.033,19.788,5791.609,3104.412,-69.586,349.766,-57.812,-6.507,5.089,44.235,0.996,0.648,0.589,0.797,0.732,0.900,0.592,0.549,0.514,0.723,1.000,0.747,-212.783,161.327,-26.192,42.265,-30.029,23.541,-9.432,12.161,0.635,5.366,-0.817,6.909,-5.447
50.mp3,93.963,1869.981,0.104,0.016,910.872,20.456,1769.922,1579.487,1092.288,383.667,-499.941,-665.911,-100.228,-70.206,0.249,0.335,1.000,0.447,0.411,0.325,0.216,0.446,0.354,0.938,0.640,0.354,-346.305,123.739,38.402,37.038,27.022,18.910,13.117,12.715,8.843,5.792,4.521,2.172,-0.178
399.mp3,126.048,1837.703,0.248,0.038,2336.581,20.647,5193.340,3232.584,-144.512,-581.797,-101.492,-66.894,153.505,-42.820,0.511,1.000,0.530,0.350,0.294,0.273,0.643,0.691,0.638,0.294,0.258,0.472,-123.866,139.267,-13.028,46.562,-10.101,21.131,-5.068,22.786,1.141,12.152,-0.531,7.367,3.143
609.mp3,143.555,1891.689,0.222,0.037,2103.427,18.916,4818.575,2771.374,82.325,-54.535,-355.817,-86.008,27.678,122.156,0.608,0.766,0.724,0.626,0.500,0.493,0.565,0.433,0.493,1.000,0.815,0.572,-134.114,161.353,-21.531,57.452,-16.467,25.056,11.623,5.727,4.387,10.072,4.810,0.563,2.355
1587.mp3,86.133,2008.845,0.131,0.059,3051.214,19.580,6693.171,3676.123,186.936,176.799,-45.159,-202.990,12.428,-14.890,0.557,0.679,1.000,0.961,0.865,0.832,0.728,0.836,0.800,0.924,0.865,0.596,-214.565,131.446,0.241,39.231,7.352,29.021,-17.199,16.410,-13.509,16.441,-2.769,13.549,1.465
1128.mp3,126.048,2242.357,0.068,0.022,785.286,20.989,921.917,1532.176,-701.907,532.624,506.532,-131.124,-78.354,-168.607,0.453,0.338,0.456,0.882,0.443,0.748,0.653,0.777,1.000,0.421,0.844,0.791,-402.439,191.561,68.041,3.441,-10.376,-4.883,-3.274,-5.980,-8.062,-7.265,-4.247,-2.681,-2.061
1334.mp3,126.048,1834.104,0.083,0.080,2982.432,18.918,5953.442,2891.139,299.177,266.669,-63.329,-361.406,-41.381,-62.592,0.450,0.507,1.000,0.766,0.557,0.616,0.523,0.626,0.556,0.684,0.674,0.472,-183.277,143.987,-61.833,65.385,8.981,18.498,-14.124,19.599,-1.633,11.448,-1.074,0.686,0.489
1573.mp3,89.103,2007.909,0.091,0.047,2583.362,18.873,5592.144,3215.231,180.286,-19.470,126.728,128.578,-101.644,54.438,1.000,0.583,0.484,0.353,0.349,0.404,0.580,0.564,0.566,0.528,0.454,0.758,-232.022,135.029,2.280,71.895,-9.939,25.649,1.758,9.098,-5.335,6.422,0.833,7.252,2.495
1541.mp3,89.103,1538.081,0.099,0.021,1503.155,19.239,3359.930,2134.190,617.415,575.054,24.945,33.195,59.747,166.164,0.829,0.578,0.749,0.566,0.394,0.409,0.548,1.000,0.723,0.972,0.688,0.436,-302.081,155.943,13.927,54.056,10.733,16.863,9.668,16.596,6.195,1.117,-0.783,-2.052,-2.926
244.mp3,126.048,1031.750,0.102,0.072,2110.628,24.325,3505.216,1919.509,590.048,966.811,842.373,537.129,198.786,20.512,1.000,0.445,0.322,0.202,0.322,0.242,0.193,0.966,0.454,0.199,0.277,0.535,-228.380,155.645,-76.031,12.000,7.929,-0.431,-10.073,-7.940,-8.316,-10.919,-9.967,-20.102,-13.365
1583.mp3,117.454,1877.648,0.100,0.035,2220.597,17.828,4709.722,3088.948,524.757,76.171,-247.295,-376.373,-125.931,-4.383,0.404,0.541,1.000,0.660,0.507,0.453,0.521,0.463,0.479,0.755,0.556,0.414,-193.941,155.582,-21.829,42.779,1.087,21.993,-11.464,15.740,1.033,11.168,-4.018,6.414,2.302
1234.mp3,143.555,1906.193,0.053,0.039,2139.143,21.244,4618.422,3135.911,424.797,-934.264,-161.449,210.235,54.879,-6.038,0.537,0.844,0.409,0.258,0.824,0.357,0.721,0.393,0.506,0.852,0.465,1.000,-291.518,143.836,-6.098,42.891,-0.665,31.879,-2.933,15.245,-7.795,7.537,1.934,7.952,-0.577
1073.mp3,84.721,1855.027,0.105,0.027,1638.866,19.212,3359.163,2443.622,343.017,306.315,143.608,227.078,55.206,83.382,1.000,0.603,0.564,0.500,0.727,0.592,0.575,0.896,0.755,0.877,0.778,0.741,-290.534,142.489,16.953,38.082,17.813,23.506,5.149,4.513,-0.292,6.240,5.740,0.268,1.674
899.mp3,123.047,1983.209,0.096,0.036,1129.415,22.681,2215.855,1036.290,-171.801,141.786,169.147,164.776,-25.708,-60.082,0.699,0.641,0.777,0.833,0.703,0.673,0.551,0.792,1.000,0.685,0.674,0.594,-272.601,192.623,-29.262,-28.066,13.650,-18.938,-29.108,-13.347,-13.005,-17.171,-22.278,-18.858,-4.297
1249.mp3,147.656,2020.700,0.097,0.065,2739.087,20.040,5668.766,3110.289,638.566,415.589,651.225,-159.274,119.839,-128.316,0.363,0.240,0.439,0.289,0.277,0.256,0.381,1.000,0.525,0.381,0.284,0.432,-163.920,155.606,-50.104,28.740,-1.071,30.668,-7.711,20.981,-7.545,14.397,-3.535,7.644,-2.022
1007.mp3,132.512,1877.290,0.068,0.048,2579.931,20.298,5336.862,3026.824,26.817,-38.208,110.082,61.145,35.682,-5.823,0.872,0.752,0.603,0.708,0.828,0.643,0.529,0.601,0.480,0.535,0.827,1.000,-285.614,114.795,-10.308,37.987,3.053,10.822,-6.460,0.012,0.374,-8.867,-2.780,1.132,-7.932
1178.mp3,129.199,1884.577,0.035,0.055,1612.085,23.498,3021.743,2009.363,654.495,-283.024,0.951,-310.889,-23.087,-54.242,0.503,0.623,1.000,0.531,0.671,0.520,0.760,0.835,0.463,0.708,0.421,0.740,-357.259,144.293,-2.567,25.813,15.832,1.240,-5.296,1.815,4.135,-0.648,-0.626,1.995,3.446
994.mp3,107.666,1944.189,0.280,0.066,3336.700,19.444,7516.386,3872.106,78.544,-54.770,-46.577,9.488,54.096,37.084,0.567,0.676,0.695,0.885,1.000,0.741,0.742,0.784,0.715,0.850,0.752,0.591,-80.253,132.356,-12.743,33.858,-16.737,43.332,-11.128,21.890,-8.738,11.057,-5.292,6.928,-4.281
1736.mp3,123.047,1689.566,0.083,0.055,3132.525,19.120,7247.717,3532.613,-563.031,-758.165,-749.881,53.880,164.093,-29.282,0.340,1.000,0.425,0.232,0.195,0.245,0.432,0.202,0.351,0.240,0.178,0.265,-222.631,118.764,-14.831,60.945,-8.325,30.021,-16.750,8.669,-10.830,2.501,3.006,-5.783,7.257
190.mp3,126.048,1464.000,0.064,0.042,1382.761,21.917,2634.817,1451.590,1912.578,360.240,-1093.812,-617.625,-243.738,277.346,0.146,0.139,0.767,0.270,0.264,0.232,0.250,0.203,0.140,1.000,0.366,0.127,-276.410,173.168,-35.388,-10.448,13.739,-17.200,-21.019,-10.917,-12.670,-19.878,-15.217,-11.367,-14.748
523.mp3,109.957,1890.081,0.220,0.049,1932.262,18.953,3847.365,2028.568,475.930,-386.197,51.799,509.934,149.298,-133.785,0.409,0.368,0.371,0.332,1.000,0.469,0.259,0.227,0.289,0.342,0.355,0.500,-108.764,188.734,-63.432,31.156,18.453,13.255,7.991,10.277,7.532,3.406,0.131,-2.687,-0.814
1832.mp3,114.844,1828.638,0.142,0.024,1624.705,20.467,3319.613,2336.595,25.080,297.076,121.754,-220.521,149.071,13.503,0.746,0.591,0.497,0.396,0.352,0.449,0.680,1.000,0.700,0.655,0.932,0.676,-273.194,151.831,27.576,34.656,2.550,15.561,4.821,19.615,9.111,1.418,2.027,10.366,0.485
1395.mp3,120.185,1962.111,0.093,0.036,1559.210,20.459,2843.961,2226.487,582.218,1129.331,270.022,731.141,127.672,57.430,1.000,0.499,0.440,0.272,0.547,0.521,0.205,0.699,0.338,0.160,0.181,0.286,-241.090,199.391,-9.805,24.055,-10.898,1.605,-21.453,-5.157,-18.760,-1.274,-7.996,-6.272,-8.942
1421.mp3,143.555,1964.043,0.060,0.045,1799.605,21.405,3186.525,2458.948,112.293,-7.178,577.882,-4.811,-204.151,-147.631,0.624,0.508,0.429,0.465,0.335,0.221,0.281,0.354,0.602,0.454,0.400,1.000,-286.288,153.812,-16.948,25.834,26.888,11.476,-5.855,-0.228,-8.264,-7.515,-1.036,-0.517,2.187
348.mp3,107.666,1991.090,0.164,0.073,3052.362,21.564,6509.817,3343.742,1023.882,-540.938,-459.370,322.263,105.667,-8.866,0.306,0.414,0.560,0.358,1.000,0.497,0.271,0.205,0.318,0.870,0.487,0.492,-131.718,141.844,-21.921,65.538,-28.725,31.959,-6.743,15.519,-6.167,6.957,-3.866,-0.178,-2.177
1631.mp3,151.999,1820.349,0.078,0.077,2665.065,18.256,5060.119,2646.686,169.947,257.999,311.421,-120.763,90.840,-81.285,0.412,0.455,0.564,0.490,0.498,0.543,0.683,1.000,0.663,0.478,0.442,0.407,-236.257,159.809,-36.139,31.938,-26.437,22.926,3.662,9.084,-2.552,6.455,-2.743,4.389,-6.765
665.mp3,117.454,1996.225,0.149,0.029,1382.578,22.549,2544.546,2113.520,70.658,-156.178,-161.141,-130.098,77.395,-20.988,0.576,1.000,0.920,0.707,0.781,0.573,0.720,0.631,0.488,0.504,0.513,0.570,-229.147,179.124,-15.146,25.973,10.067,22.918,1.357,12.661,-0.329,8.664,6.275,3.067,-1.529
391.mp3,129.199,2075.246,0.219,0.068,3236.689,20.505,7110.988,3610.549,-251.072,303.073,-118.524,151.672,174.476,58.210,0.904,1.000,0.571,0.612,0.497,0.518,0.407,0.575,0.448,0.449,0.757,0.605,-110.303,134.112,-27.249,30.211,-25.022,31.967,-30.842,10.859,-13.698,-5.769,-5.495,-7.495,-3.212
315.mp3,120.185,1996.387,0.087,0.048,1789.672,20.854,3476.669,2193.856,894.284,295.092,645.699,-192.160,78.871,-126.183,0.317,0.166,0.491,0.297,0.321,0.249,0.357,1.000,0.474,0.424,0.249,0.523,-205.303,184.459,-38.949,29.905,-19.058,-2.616,-10.595,2.757,-2.845,-3.341,-0.054,-7.528,-2.307
496.mp3,79.507,1695.787,0.071,0.055,2579.333,18.239,5318.823,3115.208,-10.556,181.298,-322.260,41.639,-9.336,23.247,0.908,0.917,0.883,0.900,0.906,1.000,0.712,0.554,0.659,0.991,0.955,0.752,-322.990,112.433,-3.914,26.209,12.800,19.259,4.029,13.699,-1.255,8.458,1.358,2.773,2.887
1853.mp3,117.454,1903.844,0.082,0.054,2946.363,18.665,6634.371,3574.082,117.414,20.706,-123.577,36.724,35.375,32.037,1.000,0.805,0.712,0.465,0.570,0.415,0.294,0.370,0.463,0.928,1.000,0.874,-234.515,132.810,1.034,45.720,-9.950,13.027,-10.684,15.250,-5.231,2.718,-4.369,0.390,-5.263
1642.mp3,147.656,1922.596,0.169,0.038,2108.067,20.217,4260.463,2691.784,-558.127,25.559,26.174,-446.768,-71.105,154.560,0.311,0.367,0.380,0.753,0.620,0.819,1.000,0.369,0.202,0.171,0.399,0.454,-225.950,129.843,-20.869,44.756,13.041,21.715,9.290,16.590,5.062,12.895,8.952,8.009,4.091
1144.mp3,123.047,1968.510,0.085,0.029,1075.705,20.089,2136.716,1523.468,-375.845,-388.730,2.182,249.016,3.652,-48.838,0.455,0.763,0.567,0.732,0.714,0.544,0.628,0.577,1.000,0.683,0.605,0.560,-260.093,223.087,-23.436,25.420,19.479,5.712,2.872,-5.875,2.872,-6.173,-4.180,0.114,-3.705
1748.mp3,105.469,1983.276,0.090,0.049,2474.440,20.401,5306.562,3057.151,105.074,-8.855,13.471,107.227,4.148,40.104,0.665,0.466,0.506,0.542,0.753,0.716,0.886,1.000,0.851,0.793,0.540,0.597,-260.094,141.272,1.905,61.733,-7.258,30.918,-5.146,5.642,0.557,-3.808,-1.081,4.697,-1.652
1965.mp3,109.957,1782.720,0.055,0.038,1365.275,20.860,2266.270,1892.720,-202.949,184.392,-218.919,228.681,236.666,165.061,0.928,1.000,0.470,0.267,0.207,0.146,0.483,0.529,0.497,0.318,0.478,0.322,-331.538,183.515,-6.369,-17.992,21.675,2.256,-18.675,-7.688,0.234,-6.486,-11.690,-16.665,-20.295
1150.mp3,107.666,1904.825,0.047,0.021,566.338,21.175,886.878,736.560,1525.339,676.524,998.151,-188.247,165.652,-260.407,0.297,0.154,0.540,0.253,0.294,0.153,0.149,1.000,0.436,0.399,0.188,0.405,-411.256,192.079,68.770,1.918,-3.827,-0.170,-1.793,0.041,0.379,-6.985,-13.425,-10.073,-2.656
1582.mp3,132.512,1906.015,0.191,0.073,3998.889,20.437,8235.600,3932.426,-211.705,323.289,418.738,-442.858,252.791,-219.174,0.303,0.298,0.284,0.260,0.238,0.225,0.297,0.666,0.543,0.429,1.000,0.605,-150.167,105.034,-9.754,59.903,-17.002,39.372,-14.161,20.973,1.554,17.616,-0.929,6.257,3.482
12.mp3,129.199,1948.430,0.228,0.046,2460.079,19.616,5382.824,2986.259,-125.171,663.089,376.592,404.132,63.471,163.400,1.000,0.601,0.439,0.675,0.611,0.588,0.487,0.695,0.523,0.362,0.518,0.539,-150.444,142.376,-6.483,58.199,-2.835,28.381,-5.764,7.715,-4.244,4.619,-5.199,-1.778,-3.393
1165.mp3,135.999,1954.240,0.063,0.050,2514.407,17.698,5471.084,3400.359,48.735,1131.499,32.109,523.219,77.882,54.400,0.962,0.647,0.457,0.338,0.396,0.911,0.548,1.000,0.535,0.234,0.292,0.259,-268.080,149.331,1.333,36.435,-3.664,25.651,-12.564,7.074,-9.173,4.427,-3.672,7.785,-1.890
857.mp3,92.285,1949.375,0.104,0.049,2990.384,20.760,6714.503,3516.216,-37.078,30.525,-203.023,-18.512,59.018,84.788,0.671,1.000,0.744,0.605,0.485,0.489,0.661,0.603,0.405,0.480,0.438,0.367,-212.306,113.304,-7.269,54.297,-8.413,27.925,-3.683,13.909,-4.019,3.830,1.846,0.894,2.081
21.mp3,135.999,1933.529,0.197,0.041,1878.883,22.635,3951.653,2585.549,-578.905,398.613,484.128,-744.064,9.342,300.558,0.193,0.206,0.166,1.000,0.421,0.213,0.252,0.261,0.122,0.129,0.597,0.291,-138.312,173.325,-20.812,40.973,-14.321,9.696,-12.449,10.880,-6.979,-0.563,-14.171,-6.377,-1.913
735.mp3,93.963,1827.063,0.110,0.042,2436.119,18.938,5602.277,3241.766,-412.567,-185.018,-93.077,-318.352,41.252,59.061,0.487,0.921,0.838,1.000,0.575,0.385,0.557,0.344,0.513,0.612,0.851,0.554,-218.917,132.487,16.125,50.635,4.917,20.206,0.923,13.278,-4.493,5.200,-0.818,0.175,0.663
1714.mp3,129.199,2033.785,0.083,0.033,2283.158,20.439,5349.857,3467.626,68.312,463.837,-80.091,-24.137,52.231,48.528,0.970,0.592,0.578,0.488,0.306,0.443,0.344,0.797,0.682,0.791,1.000,0.571,-287.415,137.276,52.771,69.726,-5.804,23.685,-18.203,13.369,-4.926,-2.197,-5.985,-1.449,0.675
